Aggregated Authentication Events:
source_computer,destination_computer,auth_type,logon_type,times,source_users,destination_users,orientations,statuses
C2578,C2578,Negotiate,Service,<2>,C2578$@DOM1,SYSTEM@C2578,LogOn,Success
C261,C261,Negotiate,Service,<2>,C261$@DOM1,SYSTEM@C261,LogOn,Success
C265,C265,Negotiate,Service,<2>,C265$@DOM1,SYSTEM@C265,LogOn,Success
C2656,C2656,Negotiate,Service,<2>,C2656$@DOM1,SYSTEM@C2656,LogOn,Success
C2657,C2657,Negotiate,Service,<2>,C2657$@DOM1,SYSTEM@C2657,LogOn,Success
C2659,C2659,Negotiate,Service,<2>,C2659$@DOM1,SYSTEM@C2659,LogOn,Success
C2661,C2661,Negotiate,Service,<2>,C2661$@DOM1,SYSTEM@C2661,LogOn,Success
C2667,C2667,Negotiate,Service,<2>,C2667$@DOM1,SYSTEM@C2667,LogOn,Success
C2670,C2670,Negotiate,Service,<2>,C2670$@DOM1,SYSTEM@C2670,LogOn,Success
C269,C269,Negotiate,Service,<2>,C269$@DOM1,SYSTEM@C269,LogOn,Success
C2695,C586,Kerberos,Network,<2>,C2694$@DOM1,C2694$@DOM1,LogOn,Success
C270,C270,Negotiate,Service,<2>,C270$@DOM1,SYSTEM@C270,LogOn,Success
C2701,C2701,Negotiate,Service,<2>,C2701$@DOM1,SYSTEM@C2701,LogOn,Success
C2734,C586,Kerberos,Network,<2>,C2734$@DOM1,C2734$@DOM1,LogOn,Success
C275,C275,Negotiate,Service,<2>,C275$@DOM1,SYSTEM@C275,LogOn,Success
C2751,C2751,Negotiate,Service,<2>,C2751$@DOM1,SYSTEM@C2751,LogOn,Success
C2754,C2754,Negotiate,Service,<2>,C2754$@DOM1,SYSTEM@C2754,LogOn,Success
C276,C276,Negotiate,Service,<2>,C276$@DOM1,SYSTEM@C276,LogOn,Success
C2804,C2804,Negotiate,Service,<2>,C2804$@DOM1,SYSTEM@C2804,LogOn,Success
C2827,C2827,Negotiate,Service,<2>,C2827$@DOM1,SYSTEM@C2827,LogOn,Success
C2842,C2842,Negotiate,Service,<2>,C2842$@DOM1,SYSTEM@C2842,LogOn,Success
C2848,C2848,Negotiate,Service,<2>,C2848$@DOM1,SYSTEM@C2848,LogOn,Success
C2883,C2883,Negotiate,Service,<2>,C2883$@DOM1,SYSTEM@C2883,LogOn,Success
C29,C29,Negotiate,Service,<2>,C29$@DOM1,SYSTEM@C29,LogOn,Success
C2938,C2938,Negotiate,Service,<2>,C2938$@DOM1,SYSTEM@C2938,LogOn,Success
C295,C295,Negotiate,Service,<2>,C295$@DOM1,SYSTEM@C295,LogOn,Success
C2955,C2955,Negotiate,Service,<2>,C2955$@DOM1,SYSTEM@C2955,LogOn,Success
C297,C297,Negotiate,Service,<2>,C297$@DOM1,SYSTEM@C297,LogOn,Success
C30,C30,Negotiate,Service,<2>,C30$@DOM1,SYSTEM@C30,LogOn,Success
C303,C303,Negotiate,Service,<2>,C303$@DOM1,SYSTEM@C303,LogOn,Success
C3036,C3036,Negotiate,Service,<2>,C3036$@DOM1,SYSTEM@C3036,LogOn,Success
C3038,C3038,Negotiate,Service,<2>,C3038$@DOM1,SYSTEM@C3038,LogOn,Success
C3039,C3039,Negotiate,Service,<2>,C3039$@DOM1,SYSTEM@C3039,LogOn,Success
C3059,C3059,Negotiate,Service,<2>,C3059$@DOM1,SYSTEM@C3059,LogOn,Success
C3062,C3062,Negotiate,Service,<2>,C3062$@DOM1,SYSTEM@C3062,LogOn,Success
C3067,C3067,Negotiate,Service,<2>,C3067$@DOM1,SYSTEM@C3067,LogOn,Success
C3081,C3081,Negotiate,Service,<2>,C3081$@DOM1,SYSTEM@C3081,LogOn,Success
C3097,C3097,Negotiate,Service,<2>,C3097$@DOM1,SYSTEM@C3097,LogOn,Success
C312,C312,Negotiate,Service,<2>,C312$@DOM1,SYSTEM@C312,LogOn,Success
C3126,C3126,Negotiate,Service,<2>,C3126$@DOM1,SYSTEM@C3126,LogOn,Success
C3143,C3143,Negotiate,Service,<2>,C3143$@DOM1,SYSTEM@C3143,LogOn,Success
C3148,C3148,Negotiate,Service,<2>,C3148$@DOM1,SYSTEM@C3148,LogOn,Success
C32,C32,Negotiate,Service,<2>,C32$@DOM1,SYSTEM@C32,LogOn,Success
C3224,C3224,Negotiate,Service,<2>,C3224$@DOM1,SYSTEM@C3224,LogOn,Success
C323,C323,Negotiate,Service,<2>,C323$@DOM1,SYSTEM@C323,LogOn,Success
C3237,C3237,Negotiate,Service,<2>,C3237$@DOM1,SYSTEM@C3237,LogOn,Success
C326,C326,Negotiate,Service,<2>,C326$@DOM1,SYSTEM@C326,LogOn,Success
C3279,C3279,Negotiate,Service,<2>,C3279$@DOM1,SYSTEM@C3279,LogOn,Success
C328,C328,Negotiate,Service,<2>,C328$@DOM1,SYSTEM@C328,LogOn,Success
C329,C329,Negotiate,Service,<2>,C329$@DOM1,SYSTEM@C329,LogOn,Success
