Aggregated Authentication Events:
source_computer,destination_computer,auth_type,logon_type,times,source_users,destination_users,orientations,statuses
C1459,C1459,Negotiate,Service,<3>,C1459$@DOM1,SYSTEM@C1459,LogOn,Success
C1460,C1460,Negotiate,Service,<3>,C1460$@DOM1,SYSTEM@C1460,LogOn,Success
C1461,C1461,Negotiate,Service,<3>,C1461$@DOM1,SYSTEM@C1461,LogOn,Success
C1462,C1462,Negotiate,Service,<3>,C1462$@DOM1,SYSTEM@C1462,LogOn,Success
C1467,C1467,Negotiate,Service,<3>,C1467$@DOM1,SYSTEM@C1467,LogOn,Success
C1480,C1480,Negotiate,Service,<3>,C1480$@DOM1,SYSTEM@C1480,LogOn,Success
C1490,C1490,Negotiate,Service,<3>,C1490$@DOM1,SYSTEM@C1490,LogOn,Success
C1492,C1492,Negotiate,Service,<3>,C1492$@DOM1,SYSTEM@C1492,LogOn,Success
C1496,C1496,Negotiate,Service,<3>,C1496$@DOM1,SYSTEM@C1496,LogOn,Success
C1497,C1497,Negotiate,Service,<3>,C1497$@DOM1,SYSTEM@C1497,LogOn,Success
C1499,C1499,Negotiate,Service,<3>,C1499$@DOM1,SYSTEM@C1499,LogOn,Success
C15,C15,Negotiate,Service,<3>,C15$@DOM1,SYSTEM@C15,LogOn,Success
C586,C586,?,Network,<3>,C150$@DOM1,C150$@DOM1,LogOff,Success
C150,C150,Negotiate,Service,<3>,C150$@DOM1,SYSTEM@C150,LogOn,Success
C1501,C1501,Negotiate,Service,<3>,C1501$@DOM1,SYSTEM@C1501,LogOn,Success
C1508,C1508,Negotiate,Service,<3>,C1508$@DOM1,SYSTEM@C1508,LogOn,Success
C151,C151,Negotiate,Service,<3>,C151$@DOM1,SYSTEM@C151,LogOn,Success
C1511,C1511,Negotiate,Service,<3>,C1511$@DOM1,SYSTEM@C1511,LogOn,Success
C1512,C1512,Negotiate,Service,<3>,C1512$@DOM1,SYSTEM@C1512,LogOn,Success
C1514,C1514,Negotiate,Service,<3>,C1514$@DOM1,SYSTEM@C1514,LogOn,Success
C1517,C1517,Negotiate,Service,<3>,C1517$@DOM1,SYSTEM@C1517,LogOn,Success
C1518,C1518,Negotiate,Service,<3>,C1518$@DOM1,SYSTEM@C1518,LogOn,Success
C1522,C1522,Negotiate,Service,<3>,C1522$@DOM1,SYSTEM@C1522,LogOn,Success
C153,C153,Negotiate,Service,<3>,C153$@DOM1,SYSTEM@C153,LogOn,Success
C1531,C1531,Negotiate,Service,<3>,C1531$@DOM1,SYSTEM@C1531,LogOn,Success
C1537,C1537,Negotiate,Service,<3>,C1537$@DOM1,SYSTEM@C1537,LogOn,Success
C1538,C1538,Negotiate,Service,<3>,C1538$@DOM1,SYSTEM@C1538,LogOn,Success
C1539,C1539,Negotiate,Service,<3>,C1539$@DOM1,SYSTEM@C1539,LogOn,Success
C154,C154,Negotiate,Service,<3>,C154$@DOM1,SYSTEM@C154,LogOn,Success
C1540,C1540,Negotiate,Service,<3>,C1540$@DOM1,SYSTEM@C1540,LogOn,Success
C1541,C1541,Negotiate,Service,<3>,C1541$@DOM1,SYSTEM@C1541,LogOn,Success
C1542,C1542,Negotiate,Service,<3>,C1542$@DOM1,SYSTEM@C1542,LogOn,Success
C1543,C1543,Negotiate,Service,<3>,C1543$@DOM1,SYSTEM@C1543,LogOn,Success
C1544,C1544,Negotiate,Service,<3>,C1544$@DOM1,SYSTEM@C1544,LogOn,Success
C1550,C1550,Negotiate,Service,<3>,C1550$@DOM1,SYSTEM@C1550,LogOn,Success
C1551,C1551,Negotiate,Service,<3>,C1551$@DOM1,SYSTEM@C1551,LogOn,Success
C1557,C1557,Negotiate,Service,<3>,C1557$@DOM1,SYSTEM@C1557,LogOn,Success
C156,C156,Negotiate,Service,<3>,C156$@DOM1,SYSTEM@C156,LogOn,Success
C1560,C1560,Negotiate,Service,<3>,C1560$@DOM1,SYSTEM@C1560,LogOn,Success
C1562,C1562,Negotiate,Service,<3>,C1562$@DOM1,SYSTEM@C1562,LogOn,Success
C1568,C1568,Negotiate,Service,<3>,C1568$@DOM1,SYSTEM@C1568,LogOn,Success
C1570,C1570,Negotiate,Batch,<3>,C1570$@DOM1,U415@DOM1,LogOn,Success
C1571,C1571,Negotiate,Service,<3>,C1571$@DOM1,SYSTEM@C1571,LogOn,Success
C1572,C1572,Negotiate,Service,<3>,C1572$@DOM1,SYSTEM@C1572,LogOn,Success
C1575,C1575,Negotiate,Service,<3>,C1575$@DOM1,SYSTEM@C1575,LogOn,Success
C1577,C1577,Negotiate,Service,<3>,C1577$@DOM1,SYSTEM@C1577,LogOn,Success
C1578,C1578,Negotiate,Service,<3>,C1578$@DOM1,SYSTEM@C1578,LogOn,Success
C1583,C1583,Negotiate,Service,<3>,C1583$@DOM1,SYSTEM@C1583,LogOn,Success
C1587,C1587,Negotiate,Service,<3>,C1587$@DOM1,SYSTEM@C1587,LogOn,Success
C160,C160,Negotiate,Service,<3>,C160$@DOM1,SYSTEM@C160,LogOn,Success
